id,label,Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
cn15.19.0,ref,-0.150432418,0,as,IN,Donovan,NNP,-2.88295062,-0.405923499,said
cn15.19.1,post-adv,0,0,,,Donovan,NNP,0,-0.405923499,said
cn15.19.2,quote,-0.156092202,1,Donovan,NNP,Donovan,NNP,-0.405923499,-0.405923499,said
cn15.25.0,ref,0.289885518,0,as,IN,as,IN,-2.88295062,-2.88295062,said
cn15.25.1,post-adv,0,0,,,Donovan,NNP,0,-0.405923499,said
cn15.25.2,quote,0.162168743,1,Donovan,NNP,Donovan,NNP,-0.405923499,-0.405923499,said
cn15.28.0,ref,0.096392539,0,Donovan,NNP,he,PRP,-0.405923499,0.701568669,knew
cn15.28.1,pre-adv,0.374261001,1,Donovan,NNP,he,PRP,-0.405923499,0.701568669,knew
cn15.30.0,ref,0.487950036,0,be,VB,be,VB,0.506381559,0.506381559,would
cn15.30.1,pre-adj2,0.487950036,0,be,VB,be,VB,0.506381559,0.506381559,would
cn15.34.0,ref,0.092187895,1,him,PRP,him,PRP,0.701568669,0.701568669,gave
cn15.34.1,dat-np-np,0.143678671,0.5,immediate,JJ,tower,NN,-1.503254446,0.301443272,gave
cn15.35.0,ref,-0.257050944,-1,the,DT,mission,NN,-4.972718629,0.301443272,was
cn15.35.1,pre-adv,-0.039546299,-1,the,DT,mission,NN,-4.972718629,0.301443272,was
cn15.35.2,post-adj2,-0.257050944,-1,the,DT,mission,NN,-4.972718629,0.301443272,was
cn15.38.0,ref,0.241973822,0,against,IN,against,IN,-2.88295062,-2.88295062,splashed
cn15.38.1,post-adv,-0.5,0,against,IN,against,IN,-2.88295062,-2.88295062,splashed
cn15.40.0,ref,-0.067823992,1,the,DT,He,PRP,-4.972718629,0.701568669,possessed
cn15.40.1,post-adv,-0.101375223,1,the,DT,He,PRP,-4.972718629,0.701568669,possessed
cn15.44.0,ref,-0.162529071,0,have,VB,have,VB,0.506381559,0.506381559,would
cn15.44.1,post-adv,-0.217742297,0,have,VB,have,VB,0.506381559,0.506381559,would
cn15.44.2,post-adj2,-0.243015956,0,have,VB,have,VB,0.506381559,0.506381559,would
cn15.47.0,ref,0.277320716,-0.5,in,IN,in,IN,-2.88295062,-2.88295062,Stay
cn15.47.1,post-adj2,0.369760955,0.5,close,RB,close,RB,0.508775923,0.508775923,Stay
cn15.49.0,ref,-0.212235708,1,the,DT,Greg,NNP,-4.972718629,-0.405923499,took
cn15.49.1,post-adj2,-0.149284439,0.5,the,DT,Greg,NNP,-4.972718629,-0.405923499,took
cn15.52.0,ref,-0.008652982,1,only,RB,only,RB,0.508775923,0.508775923,was
cn15.52.1,pre-adv,-0.008652982,1,only,RB,only,RB,0.508775923,0.508775923,was
cn15.53.0,ref,-0.432428156,-0.316227766,solid,JJ,solid,JJ,-1.503254446,-1.503254446,stayed
cn15.53.1,post-adj2,-0.501830205,-0.316227766,solid,JJ,solid,JJ,-1.503254446,-1.503254446,stayed
cn15.54.0,ref,-0.5,1,not,RB,not,RB,0.508775923,0.508775923,did
cn15.54.1,pre-adv,0.288176989,1,not,RB,not,RB,0.508775923,0.508775923,did
cn15.56.0,ref,-0.30382181,0,as,RB,relief,NN,0.508775923,0.301443272,was
cn15.56.1,pre-adv,-0.249555654,-1,as,RB,relief,NN,0.508775923,0.301443272,was
cn15.58.0,ref,-0.632455532,0,no,DT,they,PRP,-4.972718629,0.701568669,saw
cn15.58.1,pre-adv,-0.451679275,1,no,DT,They,PRP,-4.972718629,0.701568669,saw
cn15.59.0,ref,-0.022503467,1,he,PRP,Todman,NNP,0.701568669,-0.405923499,thought
cn15.59.1,post-adv,-0.15632635,1,he,PRP,had,VBD,0.701568669,0.506381559,thought
cn15.60.0,ref,-0.443129368,0,over,IN,over,IN,-2.88295062,-2.88295062,said
cn15.60.1,post-adv,-0.5,0,over,IN,over,IN,-2.88295062,-2.88295062,said
cn15.60.2,quote,-0.436810465,0.866025404,Todman,NNP,Todman,NNP,-0.405923499,-0.405923499,said
cn15.66.0,ref,-0.454498215,-1,into,IN,into,IN,-2.88295062,-2.88295062,headed
cn15.66.1,pre-adv,-0.565325374,0,into,IN,into,IN,-2.88295062,-2.88295062,headed
cn15.70.0,ref,0.063238326,1,up,RB,up,RB,0.508775923,0.508775923,hung
cn15.70.1,post-adv,0.254760115,1,up,RB,up,RB,0.508775923,0.508775923,hung
cn15.72.0,ref,0,0,swiftly,RB,swiftly,RB,0.508775923,0.508775923,moved
cn15.72.1,pre-adv,0.177229389,1,swiftly,RB,swiftly,RB,0.508775923,0.508775923,moved
cn15.75.0,ref,0.119762626,1,full,JJ,Greg,NNP,-1.503254446,-0.405923499,took
cn15.75.1,post-adj2,-0.251501515,1,full,JJ,Greg,NNP,-1.503254446,-0.405923499,took
cn15.76.0,ref,-0.221909067,1,about,IN,He,PRP,-2.88295062,0.701568669,was
cn15.76.1,post-adv,-0.034050261,0,about,IN,he,PRP,-2.88295062,0.701568669,was
cn15.81.0,ref,0.261624336,0,headed,VBN,headed,VBN,0.506381559,0.506381559,were
cn15.81.1,post-adj2,0.194108379,0,headed,VBN,headed,VBN,0.506381559,0.506381559,were
cn15.89.0,ref,0,0,correct,JJ,correct,JJ,-1.503254446,-1.503254446,was
cn15.89.1,pre-adv,-0.028571429,1,correct,JJ,correct,JJ,-1.503254446,-1.503254446,was
cn15.91.0,ref,-0.054554473,1,him,PRP,him,PRP,0.701568669,0.701568669,gave
cn15.91.1,dat-np-np,-0.521298293,-1,the,DT,opportunity,NN,-4.972718629,0.301443272,gave
cn15.92.0,ref,-0.132515082,1,him,PRP,him,PRP,0.701568669,0.701568669,made
cn15.92.1,post-adv,0.3,1,him,PRP,him,PRP,0.701568669,0.701568669,made
cn15.103.0,ref,0.027701788,1,the,DT,Greg,NNP,-4.972718629,-0.405923499,had
cn15.103.1,post-adv,-0.367111549,0,the,DT,Greg,NNP,-4.972718629,-0.405923499,had
cn15.105.0,ref,0.336146323,-1,over,IN,over,IN,-2.88295062,-2.88295062,was
cn15.105.1,post-adv,0,0,over,IN,over,IN,-2.88295062,-2.88295062,was
cn15.114.0,ref,0.6,0,pick,VB,pick,VB,0.506381559,0.506381559,can
cn15.114.1,pre-adv,0.042197474,1,pick,VB,pick,VB,0.506381559,0.506381559,can
cn15.116.0,ref,0.872081599,0,they,PRP,Greg,NNP,0.701568669,-0.405923499,knew
cn15.116.1,pre-adv,-0.167753645,1,they,PRP,Greg,NNP,0.701568669,-0.405923499,knew
cn15.123.0,ref,-1,0,a,DT,voice,NN,-4.972718629,0.301443272,came
cn15.123.1,iquote,0,0,,,voice,NN,0,0.301443272,came
cn15.130.0,ref,0.083962195,1,them,PRP,them,PRP,0.701568669,0.701568669,gave
cn15.130.1,dat-np-np,-0.015533232,-1,a,DT,It,PRP,-4.972718629,0.701568669,gave
cn15.131.0,ref,-0.5,0,bring,VB,bring,VB,0.506381559,0.506381559,would
cn15.131.1,pre-adv,0.277320716,1,bring,VB,bring,VB,0.506381559,0.506381559,would
cn15.133.0,ref,0.005260108,0.5,his,PRP$,Greg,NNP,0.701568669,-0.405923499,slammed
cn15.133.1,post-adv,0.074299025,0.5,his,PRP$,Greg,NNP,0.701568669,-0.405923499,slammed
cn15.134.0,ref,-0.498039208,0,on,IN,on,IN,-2.88295062,-2.88295062,continued
cn15.134.1,post-adv,0,0,on,IN,on,IN,-2.88295062,-2.88295062,continued
cn15.135.0,ref,0.521793932,1,to,TO,to,TO,0.903833231,0.903833231,yelled
cn15.135.1,quote,0.198206242,0.5,Greg,NNP,Greg,NNP,-0.405923499,-0.405923499,yelled
cn15.135.2,post-adj2,-0.869656553,-1,over,IN,over,IN,-2.88295062,-2.88295062,yelled
cn15.140.0,ref,-0.327742665,0.5,back,RB,back,RB,0.508775923,0.508775923,hauled
cn15.140.1,post-adj2,-0.605063381,-0.5,on,IN,on,IN,-2.88295062,-2.88295062,hauled
cn15.141.0,ref,-0.055176059,0,his,PRP$,he,PRP,0.701568669,0.701568669,watched
cn15.141.1,post-adj2,-0.151734162,0,his,PRP$,he,PRP,0.701568669,0.701568669,watched
cn15.143.0,ref,0,0,be,VB,be,VB,0.506381559,0.506381559,would
cn15.143.1,post-adv,0.6,0,be,VB,be,VB,0.506381559,0.506381559,would
cn15.158.0,ref,-1,0,into,IN,into,IN,-2.88295062,-2.88295062,flew
cn15.158.1,pre-adv,0.177571201,0,into,IN,into,IN,-2.88295062,-2.88295062,flew
cn15.159.0,ref,0.173931311,1,his,PRP$,Greg,NNP,0.701568669,-0.405923499,tightened
cn15.159.1,post-adv,1,0,his,PRP$,Greg,NNP,0.701568669,-0.405923499,tightened
cn15.161.0,ref,-0.283220592,0,for,IN,for,IN,-2.88295062,-2.88295062,held
cn15.161.1,post-adj2,0.031468955,0,on,IN,on,IN,-2.88295062,-2.88295062,held
cn15.162.0,ref,0.5,1,off,RB,off,RB,0.508775923,0.508775923,flew
cn15.162.1,post-adj2,-1,-1,in,IN,in,IN,-2.88295062,-2.88295062,flew
cn15.167.0,ref,0.695725243,0,join,VB,join,VB,0.506381559,0.506381559,would
cn15.167.1,pre-adv,-0.23449825,1,join,VB,join,VB,0.506381559,0.506381559,would
cn15.167.2,post-adj2,0.695725243,0,join,VB,join,VB,0.506381559,0.506381559,would
cn16.2.0,ref,0.113777498,-1,of,IN,of,IN,-2.88295062,-2.88295062,hinted
cn16.2.1,post-adj2,0.113777498,-1,of,IN,of,IN,-2.88295062,-2.88295062,hinted
cn16.8.0,ref,0.077761895,-1,with,IN,with,IN,-2.88295062,-2.88295062,waved
cn16.8.1,post-adj2,0.035890105,1,to,TO,to,TO,0.903833231,0.903833231,waved
cn16.11.0,ref,-0.359163836,1,conspicuously,RB,conspicuously,RB,0.508775923,0.508775923,stared
cn16.11.1,post-adj2,-0.739454956,-1,toward,IN,toward,IN,-2.88295062,-2.88295062,stared
cn16.19.0,ref,0.24743583,0,Sahjunt,NNP,I,PRP,-0.405923499,0.701568669,heard
cn16.19.1,pre-adv,-0.359040245,1,Sahjunt,NNP,I,PRP,-0.405923499,0.701568669,heard
cn16.26.0,ref,-0.115635797,0,that,IN,that,IN,-2.88295062,-2.88295062,said
cn16.26.1,post-adj3,-0.18790817,0,that,IN,that,IN,-2.88295062,-2.88295062,said
cn16.26.2,post-adj3,-0.305350776,0,that,IN,that,IN,-2.88295062,-2.88295062,said
cn16.26.3,post-adj3,-0.034329377,0,that,IN,that,IN,-2.88295062,-2.88295062,said
cn16.26.4,post-adj3,-0.233078403,0,that,IN,that,IN,-2.88295062,-2.88295062,said
cn16.26.5,post-adj3,-0.386657196,0,that,IN,that,IN,-2.88295062,-2.88295062,said
cn16.29.0,ref,0.136897262,0.210818511,up,RP,up,RP,0.903833231,0.903833231,let
cn16.29.1,post-adv,0.119708746,0.210818511,up,RP,up,RP,0.903833231,0.903833231,let
cn16.30.0,ref,0.215295161,0,and,CC,and,CC,0.067896977,0.067896977,declined
cn16.30.1,pre-adv,0.324844368,-1,and,CC,and,CC,0.067896977,0.067896977,declined
cn16.33.0,ref,-0.348662072,0,hevin,VBG,hevin,VBG,0.506381559,0.506381559,wuh
cn16.33.1,pre-adv,-0.251276292,0.316227766,hevin,VBG,hevin,VBG,0.506381559,0.506381559,wuh
cn16.36.0,ref,0,0,,,Johnson,NNP,0,-0.405923499,said
cn16.36.1,quote,0,0,Johnson,NNP,Johnson,NNP,-0.405923499,-0.405923499,said
cn16.38.0,ref,0.145060436,1,me,PRP,me,PRP,0.701568669,0.701568669,let
cn16.38.1,post-adj2,0.437903621,1,me,PRP,me,PRP,0.701568669,0.701568669,let
cn16.41.0,ref,-0.079798996,1,off,RB,off,RB,0.508775923,0.508775923,driven
cn16.41.1,post-adv,0,0,off,RB,off,RB,0.508775923,0.508775923,driven
cn16.45.0,ref,-0.151385277,1,the,DT,Johnson,NNP,-4.972718629,-0.405923499,unwired
cn16.45.1,post-adj2,-0.120939076,1,the,DT,Johnson,NNP,-4.972718629,-0.405923499,unwired
cn16.51.0,ref,0.612637475,0,beat,VB,beat,VB,0.506381559,0.506381559,would
cn16.51.1,post-adj2,0,0,beat,VB,beat,VB,0.506381559,0.506381559,would
cn16.56.0,ref,0.172866026,1,he,PRP,I,PRP,0.701568669,0.701568669,thought
cn16.56.1,post-adv,0.239352959,1,he,PRP,I,PRP,0.701568669,0.701568669,thought
cn16.58.0,ref,0.2,1,back,RB,back,RB,0.508775923,0.508775923,roared
cn16.58.1,post-adj2,-1,-1,between,IN,between,IN,-2.88295062,-2.88295062,roared
cn16.64.0,ref,-0.174038913,0,trying,VBG,trying,VBG,0.506381559,0.506381559,was
cn16.64.1,post-adv,0.718184846,0,trying,VBG,trying,VBG,0.506381559,0.506381559,was
cn16.67.0,ref,0.086380711,0,just,RB,I,PRP,0.508775923,0.701568669,ducked
cn16.67.1,post-adv,0,0,,,I,PRP,0,0.701568669,ducked
cn16.70.0,ref,-1,-1,a,DT,I,PRP,-4.972718629,0.701568669,saw
cn16.70.1,pre-adv,-0.278503326,-0.866025404,a,DT,I,PRP,-4.972718629,0.701568669,saw
cn16.71.0,ref,-0.461735002,1,again,RB,again,RB,0.508775923,0.508775923,was
cn16.71.1,pre-adv,-0.351729969,0.8,again,RB,again,RB,0.508775923,0.508775923,was
cn16.82.0,ref,0.057577802,0.5,still,RB,still,RB,0.508775923,0.508775923,was
cn16.82.1,post-adj2,-0.010795838,-0.5,in,IN,in,IN,-2.88295062,-2.88295062,was
cn16.88.0,ref,-0.19817982,0,a,DT,driver,NN,-4.972718629,0.301443272,released
cn16.88.1,post-adj2,-0.19817982,0,a,DT,driver,NN,-4.972718629,0.301443272,released
cn16.101.0,ref,-0.214167697,0,looking,VBG,looking,VBG,0.506381559,0.506381559,started
cn16.101.1,post-adj2,-0.032635078,0,looking,VBG,looking,VBG,0.506381559,0.506381559,started
cn16.104.0,ref,-0.11190661,0.948683298,n't,RB,n't,RB,0.508775923,0.508775923,could
cn16.104.1,pre-adv,-0.019583657,0.948683298,n't,RB,n't,RB,0.508775923,0.508775923,could
cn16.119.0,ref,-0.029068816,1,back,RB,back,RB,0.508775923,0.508775923,looked
cn16.119.1,post-adj2,-0.356092991,-1,at,IN,at,IN,-2.88295062,-2.88295062,looked
cn17.25.0,ref,0,0,,,She,PRP,0,0.701568669,yelped
cn17.25.1,quote,0,0,she,PRP,she,PRP,0.701568669,0.701568669,yelped
cn17.34.0,ref,0,0,,,she,PRP,0,0.701568669,said
cn17.34.1,quote,0,0,she,PRP,she,PRP,0.701568669,0.701568669,said
cn17.41.0,ref,-0.300908051,0,watching,VBG,watching,VBG,0.506381559,0.506381559,was
cn17.41.1,post-adv,0.306318737,0,watching,VBG,watching,VBG,0.506381559,0.506381559,was
cn17.45.0,ref,0.102597835,0,by,IN,by,IN,-2.88295062,-2.88295062,sat
cn17.45.1,post-adj2,-0.666885929,0,on,IN,on,IN,-2.88295062,-2.88295062,sat
cn17.57.0,ref,-0.307793506,1,n't,RB,n't,RB,0.508775923,0.508775923,could
cn17.57.1,post-adj2,-0.20519567,1,n't,RB,n't,RB,0.508775923,0.508775923,could
cn17.65.0,ref,-0.058425048,0,peddled,VBN,peddled,VBN,0.506381559,0.506381559,'d
cn17.65.1,post-adv,0.131563427,0,peddled,VBN,peddled,VBN,0.506381559,0.506381559,'d
cn17.66.0,ref,-0.401080686,1,been,VBN,been,VBN,0.506381559,0.506381559,had
cn17.66.1,pre-adv,-0.211521552,1,been,VBN,been,VBN,0.506381559,0.506381559,had
cn17.68.0,ref,-0.148426024,0,been,VBN,been,VBN,0.506381559,0.506381559,had
cn17.68.1,post-adv,-0.145158785,0,been,VBN,been,VBN,0.506381559,0.506381559,had
cn17.70.0,ref,0.37538457,1,on,RP,on,RP,0.903833231,0.903833231,went
cn17.70.1,post-adv,0.244262975,1,on,RP,on,RP,0.903833231,0.903833231,went
cn17.70.2,pre-adv,-0.023574876,1,on,RP,on,RP,0.903833231,0.903833231,went
cn17.71.0,ref,0,0,,,he,PRP,0,0.701568669,said
cn17.71.1,quote,0,0,he,PRP,he,PRP,0.701568669,0.701568669,said
cn17.82.0,ref,0.134680381,0.4,up,RP,up,RP,0.903833231,0.903833231,caught
cn17.82.1,post-adj2,0.146158822,0.8,up,RP,up,RP,0.903833231,0.903833231,caught
cn17.88.0,ref,0.081400852,0.5,still,RB,still,RB,0.508775923,0.508775923,were
cn17.88.1,post-adv,-0.166677935,0.5,still,RB,still,RB,0.508775923,0.508775923,were
cn17.88.2,post-adj2,0.073925264,-0.5,in,IN,in,IN,-2.88295062,-2.88295062,were
cn17.89.0,ref,0.033157292,-0.25819889,driven,VBN,driven,VBN,0.506381559,0.506381559,'d
cn17.89.1,post-adj2,0.035086444,-0.25819889,driven,VBN,driven,VBN,0.506381559,0.506381559,'d
cn17.90.0,ref,-0.04663538,0,seen,VBN,seen,VBN,0.506381559,0.506381559,'d
cn17.90.1,pre-adv,0.013547704,1,seen,VBN,seen,VBN,0.506381559,0.506381559,'d
cn17.104.0,ref,0.543303043,1,probably,RB,probably,RB,0.508775923,0.508775923,would
cn17.104.1,pre-adv,0.343412377,1,probably,RB,probably,RB,0.508775923,0.508775923,would
cn17.106.0,ref,0,0,,,she,PRP,0,0.701568669,said
cn17.106.1,quote,0,0,she,PRP,she,PRP,0.701568669,0.701568669,said
cn17.110.0,ref,0.483389301,-1,Joyce,NNP,Joyce,NNP,-0.405923499,-0.405923499,promised
cn17.110.1,post-adv,0.079825756,-1,Joyce,NNP,Joyce,NNP,-0.405923499,-0.405923499,promised
cn17.112.0,ref,0.211379977,-1,my,PRP$,I,PRP,0.701568669,0.701568669,got
cn17.112.1,post-adj2,0.11125262,-1,my,PRP$,I,PRP,0.701568669,0.701568669,got
cn17.114.0,ref,0,0,,,she,PRP,0,0.701568669,said
cn17.114.1,quote,0,0,she,PRP,she,PRP,0.701568669,0.701568669,said
cn17.117.0,ref,-0.334422892,1,loaded,VBN,loaded,VBN,0.506381559,0.506381559,was
cn17.117.1,post-adv,-0.503954823,1,loaded,VBN,loaded,VBN,0.506381559,0.506381559,was
cn17.119.0,ref,0.150081782,1,as,RB,as,RB,0.508775923,0.508775923,might
cn17.119.1,post-adv,0.206453265,1,as,RB,as,RB,0.508775923,0.508775923,might
cn17.119.2,post-adv,0.325407013,1,as,RB,as,RB,0.508775923,0.508775923,might
cn17.119.3,post-adv,0.128641528,1,as,RB,as,RB,0.508775923,0.508775923,might
cn17.121.0,ref,0.187670497,1,her,PRP,her,PRP,0.701568669,0.701568669,showed
cn17.121.1,dat-np-np,0.203402586,0.5,the,DT,I,PRP,-4.972718629,0.701568669,showed
cn17.121.2,post-adv,0.173442769,1,her,PRP,her,PRP,0.701568669,0.701568669,showed
cn17.121.3,pre-adv,-0.031843008,1,her,PRP,her,PRP,0.701568669,0.701568669,showed
cn17.128.0,ref,-0.257668114,1,probably,RB,probably,RB,0.508775923,0.508775923,'ll
cn17.128.1,post-adv,0.428571429,1,probably,RB,probably,RB,0.508775923,0.508775923,'ll
cn17.128.2,post-adj2,-0.284696238,1,probably,RB,probably,RB,0.508775923,0.508775923,'ll
cn17.144.0,ref,1,0,to,TO,to,TO,0.903833231,0.903833231,like
cn17.144.1,quote,0.5,-1,I,PRP,I,PRP,0.701568669,0.701568669,like
cn17.144.2,pre-adv,1,0,to,TO,to,TO,0.903833231,0.903833231,like
cn17.146.0,ref,0.617914381,0,hear,VB,hear,VB,0.506381559,0.506381559,could
cn17.146.1,pre-adv,-0.333390504,1,hear,VB,hear,VB,0.506381559,0.506381559,could
cn17.150.0,ref,-0.320707958,1,only,RB,Drive,NNP,0.508775923,-0.405923499,is
cn17.150.1,dat-np-np,-0.464330164,1,only,RB,Drive,NNP,0.508775923,-0.405923499,is
cn17.157.0,ref,0.24579802,1,face,RB,face,RB,0.508775923,0.508775923,lay
cn17.157.1,post-adj2,-0.822151998,-1,on,IN,on,IN,-2.88295062,-2.88295062,lay
cn17.163.0,ref,-0.085137316,1,been,VBN,been,VBN,0.506381559,0.506381559,had
cn17.163.1,post-adj2,-0.136034625,1,been,VBN,been,VBN,0.506381559,0.506381559,had
cn17.167.0,ref,0.186725128,0,supposed,VBN,supposed,VBN,0.506381559,0.506381559,were
cn17.167.1,post-adj2,0.309519315,0,supposed,VBN,supposed,VBN,0.506381559,0.506381559,were
cn17.183.0,ref,-0.310137862,0.5,here,RB,here,RB,0.508775923,0.508775923,arrived
cn17.183.1,post-adj2,-0.362670624,-0.5,a,DT,he,PRP,-4.972718629,0.701568669,arrived
cn18.1.0,ref,-0.134593486,-1,that,IN,that,IN,-2.88295062,-2.88295062,think
cn18.1.1,post-adv,-0.204552037,-1,that,IN,that,IN,-2.88295062,-2.88295062,think
cn18.1.2,post-adv,-0.121628921,-1,that,IN,that,IN,-2.88295062,-2.88295062,think
cn18.2.0,ref,0.118080095,1,have,VB,have,VB,0.506381559,0.506381559,would
cn18.2.1,pre-adv,-0.009809308,0.5,have,VB,have,VB,0.506381559,0.506381559,would
cn18.7.0,ref,-0.01017629,0,come,VBN,come,VBN,0.506381559,0.506381559,had
cn18.7.1,post-adv,0.233873833,0,come,VBN,come,VBN,0.506381559,0.506381559,had
cn18.7.2,post-adj3,-0.013876759,0,come,VBN,come,VBN,0.506381559,0.506381559,had
cn18.7.3,post-adj3,-0.056432154,0,come,VBN,come,VBN,0.506381559,0.506381559,had
cn18.7.4,post-adj3,-0.029603753,0,come,VBN,come,VBN,0.506381559,0.506381559,had
cn18.7.5,post-adj3,-0.052731685,0,come,VBN,come,VBN,0.506381559,0.506381559,had
cn18.7.6,post-adj3,-0.037004691,0,come,VBN,come,VBN,0.506381559,0.506381559,had
cn18.11.0,ref,0.05585878,1,seen,VBN,seen,VBN,0.506381559,0.506381559,had
cn18.11.1,pre-adv,0.004574262,1,seen,VBN,seen,VBN,0.506381559,0.506381559,had
cn18.14.0,ref,0.162448414,0.632455532,not,RB,not,RB,0.508775923,0.508775923,were
cn18.14.1,post-adj2,-0.106751815,0.105409255,not,RB,not,RB,0.508775923,0.508775923,were
cn18.15.0,ref,0.262493322,0.8,vaguely,RB,vaguely,RB,0.508775923,0.508775923,wondered
cn18.15.1,post-adv,0.357549566,1,vaguely,RB,vaguely,RB,0.508775923,0.508775923,wondered
cn18.17.0,ref,-0.341481344,0,married,VBN,married,VBN,0.506381559,0.506381559,were
cn18.17.1,post-adv,0.4,0,married,VBN,married,VBN,0.506381559,0.506381559,were
cn18.20.0,ref,-0.165494613,-1,perhaps,RB,Aunt,NN,0.508775923,0.301443272,was
cn18.20.1,post-adv,-0.045855799,-1,perhaps,RB,Aunt,NN,0.508775923,0.301443272,was
cn18.23.0,ref,0.320744143,1,forgive,VB,forgive,VB,0.506381559,0.506381559,must
cn18.23.1,post-adv,0.355303488,1,forgive,VB,forgive,VB,0.506381559,0.506381559,must
cn18.23.2,post-adj2,0.265306884,1,forgive,VB,forgive,VB,0.506381559,0.506381559,must
cn18.26.0,ref,0.047545422,0,the,DT,that,DT,-4.972718629,-4.972718629,is
cn18.26.1,post-adv,-0.329160613,0,the,DT,that,DT,-4.972718629,-4.972718629,is
cn18.27.0,ref,-0.221511989,-1,obvious,JJ,obvious,JJ,-1.503254446,-1.503254446,was
cn18.27.1,pre-adv,-0.221511989,-1,obvious,JJ,obvious,JJ,-1.503254446,-1.503254446,was
cn18.30.0,ref,0.22754899,0,standing,VBG,standing,VBG,0.506381559,0.506381559,was
cn18.30.1,post-adv,0,0,standing,VBG,standing,VBG,0.506381559,0.506381559,was
cn18.32.0,ref,-1,0,and,CC,and,CC,0.067896977,0.067896977,meet
cn18.32.1,pre-adv,0.038946028,-1,as,IN,as,IN,-2.88295062,-2.88295062,meet
cn18.33.0,ref,-0.194936069,-1,in,IN,in,IN,-2.88295062,-2.88295062,clicked
cn18.33.1,post-adv,-0.350618799,-1,in,IN,in,IN,-2.88295062,-2.88295062,clicked
cn18.34.0,ref,-0.695725243,1,surreptitious,JJ,surreptitious,JJ,-1.503254446,-1.503254446,was
cn18.34.1,post-adv,0,0,surreptitious,JJ,surreptitious,JJ,-1.503254446,-1.503254446,was
cn18.34.2,pre-adv,0.147727463,-0.5,surreptitious,JJ,surreptitious,JJ,-1.503254446,-1.503254446,was
cn18.35.0,ref,-0.339450051,0,aware,JJ,aware,JJ,-1.503254446,-1.503254446,became
cn18.35.1,post-adj2,-0.290957187,0,aware,JJ,aware,JJ,-1.503254446,-1.503254446,became
cn18.36.0,ref,0.225007452,0,that,IN,that,IN,-2.88295062,-2.88295062,felt
cn18.36.1,post-adv,-0.221278047,0,that,IN,that,IN,-2.88295062,-2.88295062,felt
cn18.38.0,ref,-0.479050505,0,filled,VBN,filled,VBN,0.506381559,0.506381559,was
cn18.38.1,pre-adv,-0.525593629,0,filled,VBN,filled,VBN,0.506381559,0.506381559,was
cn18.43.0,ref,-0.064783922,1,that,DT,already,RB,-4.972718629,0.508775923,had
cn18.43.1,post-adv,0.048196269,0,that,DT,already,RB,-4.972718629,0.508775923,had
cn18.44.0,ref,-0.178821683,1,a,DT,she,PRP,-4.972718629,0.701568669,found
cn18.44.1,pre-adj2,-0.178821683,1,a,DT,she,PRP,-4.972718629,0.701568669,found
cn18.46.0,ref,-0.215062371,0,waiting,VBG,waiting,VBG,0.506381559,0.506381559,was
cn18.46.1,post-adv,-0.20519567,0,waiting,VBG,waiting,VBG,0.506381559,0.506381559,was
cn18.47.0,ref,-0.168279419,-1,aware,JJ,aware,JJ,-1.503254446,-1.503254446,became
cn18.47.1,pre-adv,-0.114472621,-0.5,aware,JJ,aware,JJ,-1.503254446,-1.503254446,became
cn18.47.2,pre-adv,-0.147915573,-1,aware,JJ,aware,JJ,-1.503254446,-1.503254446,became
cn18.48.0,ref,0.290891399,1,to,TO,to,TO,0.903833231,0.903833231,echoed
cn18.48.1,post-adv,0.8,0,to,TO,to,TO,0.903833231,0.903833231,echoed
cn18.49.0,ref,-0.137941879,0.782623792,her,PRP$,She,PRP,0.701568669,0.701568669,placed
cn18.49.1,post-adv,0.50954611,0.737864787,her,PRP$,she,PRP,0.701568669,0.701568669,placed
cn18.49.2,post-adj2,-0.125401708,0.782623792,her,PRP$,She,PRP,0.701568669,0.701568669,placed
cn18.57.0,ref,0.735612358,0,He,PRP,she,PRP,0.701568669,0.701568669,said
cn18.57.1,pre-adv,0.387780901,0,He,PRP,She,PRP,0.701568669,0.701568669,said
cn18.57.2,post-adj2,0.735612358,0,He,PRP,she,PRP,0.701568669,0.701568669,said
cn18.61.0,ref,0,0,,,she,PRP,0,0.701568669,said
cn18.61.1,quote,0,0,she,PRP,she,PRP,0.701568669,0.701568669,said
cn18.64.0,ref,-0.276134832,0,noticed,VBN,noticed,VBN,0.506381559,0.506381559,'ve
cn18.64.1,post-adv,-0.297286402,0,noticed,VBN,noticed,VBN,0.506381559,0.506381559,'ve
cn18.65.0,ref,0,0,,,I,PRP,0,0.701568669,said
cn18.65.1,quote,0,0,I,PRP,I,PRP,0.701568669,0.701568669,said
cn18.66.0,ref,0,0,,,she,PRP,0,0.701568669,said
cn18.66.1,quote,0,0,she,PRP,she,PRP,0.701568669,0.701568669,said
cn18.68.0,ref,-0.579771036,0,that,IN,that,IN,-2.88295062,-2.88295062,realized
cn18.68.1,pre-adv,-0.677484101,0,that,IN,that,IN,-2.88295062,-2.88295062,realized
cn18.69.0,ref,0,0,,,I,PRP,0,0.701568669,said
cn18.69.1,quote,0,0,I,PRP,I,PRP,0.701568669,0.701568669,said
cn18.78.0,ref,-0.061738982,0,a,DT,I,PRP,-4.972718629,0.701568669,remember
